src_text,tgt_text,src_word_len,tgt_word_len,src_char_len,tgt_char_len,word_ratio,char_ratio
"Хаһыат нэдиэлэҕэ биирдэ 32 балаһанан, А4 форматынан тахсар.",Газета выходит 1 раз в неделю на 32 полосах формата А4.,8,11,59,55,1.375,0.9322033898305084
"2001 сылтан тиражтара сыллата 2,5 төгүл элбиир, 2011 сыллаахха -- 42 000 экземпляр.","Тираж с 2001 года увеличился в 2,5 раза и составляет на 2011 год – 42 000 экземпляров.",13,17,83,86,1.3076923076923077,1.036144578313253
Хаһыат тираһа сэртипэкээттээх (28.05.2010 с. бэриллибит 616 No-дээх сибэдиэтэлистибэ).,Тираж газеты сертифицирован. (Свидетельство No 616 от 28.05.2010 г.),9,9,86,68,1.0,0.7906976744186046
"""Национальнай тылынан тахсар саамай элбэх тиражтаах хаһыат"" ""Тираж - рекорд 2010 года"" бириэмийэтин кыайыылааҕа[1].",Является победителем премии «Тираж - рекорд 2010 года» в номинации «Самая тиражная газета на национальном языке»[2].,14,16,115,116,1.1428571428571428,1.008695652173913
Хаһыат информационнай-аралдьытар хайысхалаах.,Газета имеет информационно-развлекательную направленность.,3,4,45,58,1.3333333333333333,1.288888888888889
"«Акчарлак» өрөспүүбүлүкэ, дойду уонна аан дойду бэлиитикэтин, култууратын, социальнай-экэнэмиичэскэй тутулун, итэҕэли сырдатар.","«Акчарлак» освещает политическую, социально-экономическую, культурную, религиозную жизнь республики, страны и мира в целом.",12,13,127,123,1.0833333333333333,0.968503937007874
"Хаһыат балаһаларыгар ырытыылар, ыстатыйалар, репортажтар, ыччат кыһалҕатын, тыа сирин, куорат, о.д.а. туһунан матырыйааллар бэчээттэнэллэр.","На страницах газеты публикуются аналитические материалы, статьи, репортажи, поднимающие нравственные вопросы, проблемы молодежи, сельского и городского населения.",14,17,139,162,1.2142857142857142,1.1654676258992807
"Ону таһынан татаар сирин биллэр дьонун интервьюта, анал тиэмэлээх рубрикалар тахсаллар.","Также включает в себя интервью известных людей татарского края, тематические рубрики, пользующиеся популярностью у читателей («Телефон жалоб», «Муж и жена», «Здоровье» итд). «Акчарлак» - газета для всей семьи».",11,28,87,210,2.5454545454545454,2.413793103448276
Ааҕааччытын сааһа араас.,Аудитория издания обширна и разнообразна.,3,5,24,41,1.6666666666666667,1.7083333333333333
"«Акчарлагы» үлэлиир, үөрэнэр ыччат, орто саастаах, аҕам дьон ордук ааҕаллар.","«Акчарлак» читают представители учащейся и работающей молодежи, население среднего и преклонного возраста.",10,12,76,106,1.2,1.394736842105263
"2003 сылтан ыла «Акчарлак» бэйэтэ туспа биэс таһаарыыны таһаарар буолбут, олор туспа тиражтаахтар: «Ашыгыч ярдәм», «Уртак хисләр», «Авырмас өчен 101 кинәш», «Акчарлак сканворды», «Татар хатыны».","С 2003 года под издательством «Акчарлак» публикуются дополнительно 5 ежемесячных издания, выходящие отдельным тиражом: : «Ашыгыч ярдәм», «Уртак хисләр», «Авырмас өчен 101 кинәш», «Акчарлак сканворды», «Татар хатыны».",25,27,194,216,1.08,1.1134020618556701
Бэлиэтээһиннэ,Примечания,1,1,13,10,1.0,0.7692307692307693
Аат,Имя,1,1,3,3,1.0,1.0
Ыт аата,Кличка собаки,2,2,7,13,1.0,1.8571428571428572
Өссө көр,См. также,2,2,8,9,1.0,1.125
Бэлиэтээһиннэр,Примечания,1,1,14,10,1.0,0.7142857142857143
Биллэр дьон,Известные носители,2,2,11,18,1.0,1.6363636363636365
Сир аата,Часть топонима,2,2,8,14,1.0,1.75
"Мухтар (с ар. — «таллыллыбыт, биһирэмнээх»)[1]:","Мухтар (с ар. — «избранный, предпочтительный»)[1]:",6,6,47,50,1.0,1.0638297872340425
Мухтар — Израильга уонна сорох мусульман дойдуларга тыа сирин талыллар ыстаараһата.,Мухтар — деревенский староста в некоторых мусульманских странах и Израиле.,11,10,83,74,0.9090909090909091,0.891566265060241
Мухтар — Арассыыйаҕа тарҕаммыт ыт аата.,Мухтар — распространенная в России собачья кличка.,6,7,39,50,1.1666666666666667,1.2820512820512822
Сулууспалаах ыттар туһунан литэрэтиирэҕэ уонна киинэҕэ туттуллар.,Используется в литературе и кино о служебных собаках.,7,8,65,53,1.1428571428571428,0.8153846153846154
"Ко мне, Мухтар! — 1964 с. сэбиэскэй киинэ.","Ко мне, Мухтар! — советский фильм 1964 года.",8,8,42,44,1.0,1.0476190476190477
Возвращение Мухтара — 2004 с. күн бүгүҥҥэ диэри көстө турар Арассыыйа сэрийээлэ.,"Возвращение Мухтара — российский сериал, транслирующийся с 2004 года по настоящее время.",12,12,80,88,1.0,1.1
Мухтар — мусульман омуктарыгар арааптан киирбит эр киһи аата.,Мухтар — мужское имя арабского происхождения у мусульманских народов.,9,9,61,69,1.0,1.1311475409836065
Араап тылыттан «талыллыбыт» диэн тылбаастанар.,В переводе с арабского означает «избранник».,5,6,46,44,1.2,0.9565217391304348
"Ага-Мирзаев, Мухтар Кардашханович — узбек артыыһа уонна режиссёра.","Ага-Мирзаев, Мухтар Кардашханович — узбекский и советский актёр и режиссёр.",8,10,66,75,1.25,1.1363636363636365
"Ауэзов, Мухтар Омарханович — казах суруйааччыта.","Ауэзов, Мухтар Омарханович — казахский писатель.",6,6,48,48,1.0,1.0
"Кул-Мухаммед, Мухтар Абрарулы — Кызылорда уобалаһын акима.","Кул-Мухаммед, Мухтар Абрарулы — аким Кызылординской области.",7,7,58,60,1.0,1.0344827586206897
Берешкеев Мухтар Калымбаевич - Арассыыйа Федерациятын тыа хаһаайыстыбатын үтүөлээх мэхэньисээтэрэ.,Берешкеев Мухтар Калымбаевич - заслуженный механизатор сельского хозяйства Российской Федерации.,10,10,98,96,1.0,0.9795918367346939
Мечеть Шейх Мухтар Ата — Хиваҕа баар мечеть.,Мечеть Шейх Мухтар Ата — мечеть в Хиве.,8,8,44,39,1.0,0.8863636363636364
"Мухтар, Алмахди Али (1992 төр.) — катар футболиһа, көмүскээччи.","Мухтар, Алмахди Али (род.",9,4,63,25,0.4444444444444444,0.3968253968253968
"Мухтар, Аскад (1920—1997) — узбек суруйааччыта.","1992) — катарский футболист, защитник.",6,5,47,38,0.8333333333333334,0.8085106382978723
"Мухтар, Омар (1861—1931) — 1921-31 сс.","Мухтар, Аскад (1920—1997) — узбекский писатель.",6,6,38,47,1.0,1.236842105263158
"Италия сэбилэниилээх саба түһээччилэрин утары киирсибит бөлөх салайааччыта, Ливия норуотун национальнай дьоруойа.","Мухтар, Омар (1861—1931) — руководитель вооружённой борьбы против итальянских захватчиков в 1923-31, национальный герой ливийского народа.",12,16,113,138,1.3333333333333333,1.2212389380530972
Омар Мухтар — 1981 с. киинэ.,Омар Мухтар — фильм 1981 года.,6,6,28,30,1.0,1.0714285714285714
"Мухтар, Хани (1995 төр.) — ньиэмэс футболиһа.","Мухтар, Хани (род. 1995) — немецкий футболист.",7,7,45,46,1.0,1.0222222222222221
Талыллар соло,Избираемая должность,2,2,13,20,1.0,1.5384615384615385
"Taha Akgül, 1990 сыллаахха сэтинньи 22 күнэ төрөөбүт) — турок тустууга, Олмипиада чөмпүйүөнэ, аан дойду икки төгүллээх чөмпүйүөнэ, Европа алта төгүллээх чөмпүйүөнэ (2012, 2013, 2014, 2017, 2018, 2019) уонна 2015 сыллааҕы Европа Оонньууларын чөмпүйүөнэ.","Taha Akgül, род. 22 ноября 1990) — турецкий борец вольного стиля, олимпийский чемпион, двукратный чемпион мира, шестикратный чемпион Европы (2012, 2013, 2014, 2017, 2018, 2019) и чемпион Европейских игр 2015 года.",34,31,252,213,0.9117647058823529,0.8452380952380952
Сигэлэр,Ссылки,1,1,7,6,1.0,0.8571428571428571
Таха Акгюль — Sports-Reference.com (англ.) саайка олимпиада статистиката Таха Акгюль — International Wrestling Database (англ.) саайка профила,Таха Акгюль — олимпийская статистика на сайте Sports-Reference.com (англ.) Таха Акгюль — профиль на сайте International Wrestling Database (англ.),17,19,142,146,1.1176470588235294,1.028169014084507
Биографията,Биография,1,1,11,9,1.0,0.8181818181818182
1990 сыллаахха Турцияҕа Сивасе диэн сиргэ төрөөбүт.,Родился в 1990 году в Сивасе.,7,6,51,29,0.8571428571428571,0.5686274509803921
2010 с. Сир ортото байҕал оонньууларыгар уонна ыччаттар аан дойдутааҕы чөмпүйэнээттэригэр үрүҥ көмүс призер буолбута.,В 2010 году завоевал серебряные медали Средиземноморских игр и чемпионата мира среди юниоров.,15,13,117,93,0.8666666666666667,0.7948717948717948
2011 с. норуоттар икки ардыларынааҕы биллэр күрэхтэргэ боруонса мэтээллэри ылбыта — Стамбулга Яшара Догу мемориал турнирыгар уонна Минскэй куоракка Александр Медведь турнирыгар. 2012 с.,"В 2011 году завоевал бронзовые медали престижных международных турниров — мемориального турнира Яшара Догу в Стамбуле, и турнира Александра Медведя в Минске.",24,22,185,157,0.9166666666666666,0.8486486486486486
"Европа чөмпүйүөнэ буолбута, ол эрээриЛондоннааҕы Олимпиадаҕа 8-с миэстэҕэ тиксибитэ 2013 с.","В 2012 году стал чемпионом Европы, но на Олимпийских играх в Лондоне стал лишь 8-м.",11,15,91,83,1.3636363636363635,0.9120879120879121
"Европа, Универсиада уонна Сир ортото байҕал чөмпүйүөнэ буолбута, Аан дойду Куубагар, Яшар Догу мемориалыгар бастаабыта, Аан дойду чөмпүйэнээтигэр үһүс миэстэҕэ тиксибитэ.","В 2013 году стал чемпионом Европы, чемпионом Универсиады и чемпионом Средизменоморских игр, выиграл Кубок мира и мемориал Яшара Догу, а также завоевал бронзовую медаль чемпионата мира.",21,26,170,184,1.2380952380952381,1.0823529411764705
"2014 с. Яшар Догу мемориалыгар иккиһин бастаабыта, ону таһынан Аан дойду уонна Европа чөмпүйүөнэ буолбута. 2015 с.","В 2014 году вновь выиграл мемориал Яшара Догу, а также стал чемпионом мира и Европы.",17,15,114,84,0.8823529411764706,0.7368421052631579
Европа Оонньууларын уонна Аан дойду чөмпүйүөнэ буолбута.,В 2015 году стал чемпионом Европейских игр и Мира.,7,9,56,50,1.2857142857142858,0.8928571428571429
2016 с. Рио-де-Жанейро куоракка ыытыллыбыт сайыҥҥы Олимпия ооннууларыгар бастаабыта. 2017 с.,В 2016 году стал чемпионом Олимпийских игр в Рио-де-Жанейро.,11,9,92,60,0.8181818181818182,0.6521739130434783
Европа Чөмпүйэнээтигэр кыайбыта уонна Аан дойду чөмпүйэнээтигэр 2-с буолбута.,В 2017 году выиграл Чемпионат Европы и стал 2-м на Чемпионате мира.,9,12,77,67,1.3333333333333333,0.8701298701298701
2018 с. Европа чөмпүйүөнэ буолбута. 2019 с.,В 2018 году стал чемпионом Европы.,7,6,43,34,0.8571428571428571,0.7906976744186046
Европа чөмпүйэнээтигэр 6-с төгүлүн бастаабыта.,В 2019 году стал чемпионом Европы (в 6-й раз).,5,9,46,46,1.8,1.0
"2019 сыллаахха Казахстан куоракка ыытыллыбыт Олимпиала иннинээҕи чөмпүйэнээккэ 125 кг Таха Акгюль үрүҥ көмүс мэтээли ылан, Олимпиадаҕа барар лиссиэнсийэни ылбыта.","На предолимпийском чемпионате планеты в Казахстане в 2019 году в весовой категории до 125 кг, Таха завоевал серебряную медаль и получил олимпийскую лицензию для своего национального Олимпийского комитета.",20,28,162,204,1.4,1.2592592592592593
Билинии,Признание,1,1,7,9,1.0,1.2857142857142858
"2016 с. Турцияҕа ""Сыл спортсмена"" ааты ылбыта[1]","В 2016 году признан ""Спортсменом года"" в Турции.[1]",7,8,48,51,1.1428571428571428,1.0625
Бэлиэтээһиннэр,Примечания,1,1,14,10,1.0,0.7142857142857143
"Yaşar Doğu, 1913—1961) — туурак тустууга, аан дойду, Европа уонна Олимпиада чөмпүйүөнэ.","Yaşar Doğu, 1913—1961) — турецкий борец, чемпион мира, Европы и Олимпийских игр.",12,12,87,80,1.0,0.9195402298850575
Омуга — убых.[1],По происхождению — убых.[1],3,4,16,27,1.3333333333333333,1.6875
Яшар Догу — Sports-Reference.com (англ.) саайка олимпиада статистиката Яшар Догу — International Wrestling Database (англ.) саайка профила,Яшар Догу — олимпийская статистика на сайте Sports-Reference.com (англ.) Яшар Догу — профиль на сайте International Wrestling Database (англ.),17,19,138,142,1.1176470588235294,1.0289855072463767
Яшар Догу 1913 сыллаахха Кавак эбэтэр Самсун оройуонун Карлы дэриэбинэтигэр төрөөбүт.,Яшар Догу родился в 1913 году в деревне Карлы района Кавак ила Самсун.,11,13,85,70,1.1818181818181819,0.8235294117647058
15 сааһыттан туурок национальнай тустуутунан дьарыктанан саҕалаабыт. Ол кэннэ байыаннай сулууспаҕа сылдьан аан дойду норуоттарын тустуутун көрүҥнэринэн эрчиллэн саҕалаабыт. 1939 сыллаахха национальнай сүүмэрдиир хамаандаҕа киирбит.,"С 15 лет начал заниматься национальной турецкой борьбой, на военной службе стал заниматься международными видами борьбы, с 1939 года вошёл в национальную сборную.",25,23,231,162,0.92,0.7012987012987013
"Яшар Догу эмиэ атын тустууктар курдук, грек-рим да тустуутунан, көҥүл да тустуунан дьарыктаммыта. Ол гынан баран, ордук көҥүл тустууга ситиһиилэммитэ. 1946 уонна 1949 сыллардаахха Европа, 1948 сыллаахха - Олимпиада, 1951 сыллаахха - аан дойду чөмпүйүөнэ буолбута.","Как и многие другие турецкие борцы, Яшар Догу выступал на турнирах как по греко-римской, так и по вольной борьбе, но наибольших успехов он добился именно в вольной борьбе, став в 1946 и 1949 годах чемпионом Европы, в 1948 году — олимпийским чемпионом, а в 1951 году — чемпионом мира.",36,49,263,283,1.3611111111111112,1.0760456273764258
Тустуутун түмүктээн баран өр кэм устата национальнай сүүмэрдиир хамаанда тириэньэрин быһыытынан үлэлээбитэ.,По окончании спортивной карьеры он стал тренером национальной сборной.,12,9,107,70,0.75,0.6542056074766355
"1955 сыллаахха Швецияҕа ыытыллыбыт аан дойду чөмпүйэнээтигэр тириэньэр быһыытынан кытта сылдьан, сүрэҕэ ыалдьан (инфаркт) балыыһаҕа киирбитэ.","В 1955 году, присутствуя в качестве тренера на чемпионате мира в Швеции, Яшар Догу перенёс инфаркт.",16,16,141,99,1.0,0.7021276595744681
"1961 сыллаахха иккистээн инфарктаан баран, өлбүтэ.",В 1961 году он скончался от второго инфаркта.,6,8,50,45,1.3333333333333333,0.9
Кэриэс,Память,1,1,6,6,1.0,1.0
Стамбул куоракка сыл аайы Яшар Догу кэриэһигэр көҥүл тустууга норуоттар икки ардыларынааҕы күрэх ыытыллар.[1],В Стамбуле проводится ежегодный международный турнир по вольной борьбе памяти Яшара Догу.[2],14,12,109,92,0.8571428571428571,0.8440366972477065
Бэлиэтээһиннэр,Примечания,1,1,14,10,1.0,0.7142857142857143
Сигэлэр,Ссылки,1,1,7,6,1.0,0.8571428571428571
"Опан Владимирович Сат, (1987 сыллаахха бэс ыйын 13 күнүгэр төрөөбүт) — Арассыыйа успуордун үтүөлээх маастара (көҥүл тустуу)[1], Европа үс төгүллээх чөмпүйүөнэ.","Опан Владимирович Сат, (род. 13 июня 1987 года) — Заслуженный мастер спорта России (вольная борьба)[1], трёхкратный чемпион Европы.",21,18,159,131,0.8571428571428571,0.8238993710691824
Биографията,Биография,1,1,11,9,1.0,0.8181818181818182
Сат Опан 1987 сыллаахха бэс ыйын 13 күнүгэр Туваҕа Чадан диэн кыра куоракка төрөөбүтэ.,О. В. Сат родился в тувинском городке Чадане.,14,8,86,45,0.5714285714285714,0.5232558139534884
Оҕо эрдэҕиттэн көҥүл тустуунан дьарыктаммыта.,С детства занимался борьбой.,5,4,45,28,0.8,0.6222222222222222
Бастакы тириэньэрэ В.Х. Тулуш этэ. С.Опаны билигин даҕаны кини дьарыктыыр.,"Его первым тренером был В.Х. Тулуш, который тренирует его и поныне.",10,11,74,67,1.1,0.9054054054054054
Ону таһынан Опаны Красноярскай тириэньэрэ И.А. Матиев эрчийэр.,"Кроме того, с Опаном занимается красноярский тренер И. А. Матиев.",8,10,62,65,1.25,1.0483870967741935
Онон кини Красноярскай кыраай уонна Тува өрөспүүбүлүкэтин ааттарыттан тустубута.,Выступал за Красноярский край и Тыву. В 2014 году сменил гражданство и имя на турецкое.,9,15,80,87,1.6666666666666667,1.0875
"2014 сыллаахха гражданствотын уларытан, Турцияҕа көспүтэ, аатын уларытан Чингисхан Эрдоган буолбут.[1]",Дебютировал в составе сборной Турции в 2017 году под именем Чингисхан Эрдоган.[2],11,12,102,81,1.0909090909090908,0.7941176470588235
"Арассыыйа чөмпүйэнээтин үрүҥ көмүс призера (4) - 2009, 2010, 2011, 2012.","Серебряный призёр чемпионата России (4) - 2009, 2010, 2011, 2012.",11,10,72,65,0.9090909090909091,0.9027777777777778
"Европа чөмпүйүөнэ (3) - 2010, 2011, 2013.","Чемпион Европы (3) - 2010, 2011, 2013.",7,7,41,38,1.0,0.926829268292683
Рамзан Кадыров Куубагын боруонса призера (1) - 2010.,Бронзовый призёр Кубка Рамазана Кадырова (1) - 2010.,8,8,52,52,1.0,1.0
"Аан дойду Куубагын хаһаайына (1) - 2010 Иван Ярыгин Гран-при Куубагын хаһаайына (2) - 2011, 2013.","Обладатель Кубка мира (1) - 2010 Обладатель Гран-при Кубка Ивана Ярыгина (2) - 2011, 2013.",16,15,97,90,0.9375,0.9278350515463918
Иван Ярыгин Гран-при Куубагын үрүҥ көмүс призера - 2012.,Серебряный призёр Гран-при Кубка Ивана Ярыгина - 2012.,9,8,56,54,0.8888888888888888,0.9642857142857143
"Юниордарга Европа чөмпүйүөнэ - 2005, 2006, ФИЛА Кэнтиниэннэр икки ардыларынааҕы куубагын хаһаайына.","Чемпион Европы среди юниоров (3) - 2005, 2006, Обладатель Межконтинентального кубка ФИЛА.",12,12,99,89,1.0,0.898989898989899
Европа нацияларын Куубагын хаһаайына.,Обладатель Кубка европейских наций.,4,4,37,35,1.0,0.9459459459459459
Үөрэҕэ,Образование,1,1,6,11,1.0,1.8333333333333333
2009 сыллаахха Туватааҕы судаарыстыбаннай университеты бүтэрбитэ.,В 2009 году закончил Тувинский государственный университет.,6,7,65,59,1.1666666666666667,0.9076923076923077
Бэлиэтээһиннэ,Примечания,1,1,13,10,1.0,0.7692307692307693
Сигэлэр,Ссылки,1,1,7,6,1.0,0.8571428571428571
"2009-2014 сыллардаахха ТувГУ ректорынан биология билимин дуоктара, бэрэпиэссэр, Тыва Өрөспүүбүлүкэтин билимин үтүөлээх үлэһитэ Ондар Сергей Октяевич үлэлээбитэ.","С 2009 по 2004 годы ТувГУ возглавлял Ондар Сергей Октяевич, доктор биологических наук, профессор, заслуженный работник науки Республики Тыва.",17,19,160,141,1.1176470588235294,0.88125
"Күн бүгүн ректорынан бөлүһүөпүйэ билимин дуоктара, бэрэпиэссэр, Тыва Өрөспүүбүлүкэтин бочуоттаах үлэһитэ Ольга Матпаевна Хомушку үлэдиир.","В настоящее[когда?] время ректор Тувинского государственного университета - Ольга Матпаевна Хомушку, доктор философских наук, профессор, заслуженный работник Республики Тыва.",15,19,137,174,1.2666666666666666,1.27007299270073
Структурата,Структура,1,1,11,9,1.0,0.8181818181818182
Күн бүгүн ТувГУ 11 факультеттаах.,В настоящее[когда?] время в ТувГУ функционирует 11 факультетов.,5,8,33,63,1.6,1.9090909090909092
Ректордар,Ректоры,1,1,9,7,1.0,0.7777777777777778
Алдын-оол — 1965—1979 сс.[2] Х.О. Ондар — 1979—1987 сс.[3] А.В. Набатов — 1987—1994 сс.[4] О. Б. Бузур-оол — 1994—1999 сс.[2][5] Н.,А. А. Селеменов — 1951—1959 годы[2] А. Ч. Кунаа — 1959—1965 годы[3] Х. С. Алдын-оол — 1965—1979 годы[3] Х.О. Ондар — 1979—1987 годы[4] А.В. Набатов — 1987—1994 годы[5] О. Б. Бузур-оол — 1994—1999 годы[3][6] Н. Г. Дубровский — 1999—2008 годы[3] С. О. Ондар — 2008—2014 годы[3] О. М. Хомушку — с 2014 года,21,53,131,303,2.5238095238095237,2.312977099236641
Бэчээккэ үлэтэ,Издательская деятельность,2,2,14,25,1.0,1.7857142857142858
Тува судаарыстыбаннай университета (ТувГУ) (2011 сыллаахха диэри — Тыва судаарыстыбаннай университета[1]) (тув.,Туви́нский госуда́рственный университе́т (ТувГУ) (до 2011 года — Тывинский государственный университет[1]) (тув.,12,12,111,112,1.0,1.009009009009009
"Тываның күрүне университеди) — Тыа Өрөспүүбүлүкэтин саамай улахан үөрэҕин кыһата, Кызыл куоракка баар.","Тываның күрүне университеди) — крупнейшее высшее учебное заведение Республики Тыва, расположенное в Кызыле.",13,13,102,107,1.0,1.0490196078431373
"""Вестник Тувинского государственного университета""",Вестник Тувинского государственного университета,4,4,50,48,1.0,0.96
2009 сыллаахха тэриллэн тахсыбыта[1].,Создан в 2009 году[7].,4,4,37,22,1.0,0.5945945945945946
"Сылга түөрт төгүл, түөрт выпуһунан тахсар.",Выходит четыре раза в год и состоит из четырёх выпусков.,6,10,42,56,1.6666666666666667,1.3333333333333333
1 выпуск.,Выпуск 1.,2,2,9,9,1.0,1.0
Социальнай уонна гуманитарнай билимнэр.,Социальные и гуманитарные науки.,4,4,39,32,1.0,0.8205128205128205
2 выпуск.,Выпуск 2.,2,2,9,9,1.0,1.0
Айылҕа-георгафия уонна тыа хаһаайыстыбатын билимнэрэ.,Естественно-географические и сельскохозяйственные науки.,5,4,53,56,0.8,1.0566037735849056
3 выпуск.,Выпуск 3.,2,2,9,9,1.0,1.0
Тэхиниичэскэй уонна физика-математика билимнэрэ.,Технические и физико-математические науки.,4,4,48,42,1.0,0.875
4 выпуск.,Выпуск 4.,2,2,9,9,1.0,1.0
Педагогика билимэ.,Педагогические науки.,2,2,18,21,1.0,1.1666666666666667
Устуоруйата,История,1,1,11,7,1.0,0.6363636363636364
Бэлиэтээһиннэр,Примечания,1,1,14,10,1.0,0.7142857142857143
Сигэлэр,Ссылки,1,1,7,6,1.0,0.8571428571428571
Тува судаарыстыбаннай университета -- Тыва өрөспүүбүлүкэтин соҕотох үрдүк үөрэҕин кыһата.,Тувинский государственный университет - единственное высшее учебное заведение республики Тыва.,10,10,89,94,1.0,1.0561797752808988
1995 сыллаахха балаҕан ыйын 30 күнүгэр Арассыыйа Бэрэсидьиэнин Ыйааҕынан төрүттэммитэ.,История его создания датируется 1995 годом.,10,6,86,43,0.6,0.5
"Университет оччолорго Кызыл куоракка баар Кызыллааҕы судаарыстыбаннай педогогическай институту уонна Красноярскайдааҕы политехническай институт, Красноярскайдааҕы судаарыстыбаннай аргарнай университет филиалларын холбообуттарын түмүгэр үөскээбитэ.","Тогда в единый вуз были объединены Кызылский государственный педагогический институт и филиалы Красноярского политехнического института и Красноярского государственного аграрного университета, расположенные в Кызыле. Указом Президента России от 30 сентября 1995 года был открыт Тувинский государственный университет (ТувГУ).",21,37,247,324,1.7619047619047619,1.311740890688259
"Ити үөрэх кыһаларын үөрэтэр-сайыннарар кыаҕа барыта биир сиргэ түмүллүбүтүн түмүгэр, өрөспүүбүлүкэни үрдүк таһымнаах каадырдарынан хааччыйар кыах үөскээбитэ.",Именно объединение образовательного и научного потенциала трех учреждений высшего профессионального образования дало возможность обеспечить высококвалифицированными специалистами систему образования и другие важные отрасли экономики Республики Тыва.,17,25,157,249,1.4705882352941178,1.585987261146497
1995 сылтан 2011 сыллаахха диэри универститет Тыва судаарыстыбаннай университета дэнэр.,С 1995 по апрель 2011года вуз назывался Тувинский государственный университет.,10,10,87,78,1.0,0.896551724137931
"Университет структурата улахан. Ол иһигэр киирэллэр: Кызыллааҕы педогогическай институт, Идэтийиини уларытыы уонна каадыр таһымын үрдэтэр институт, Үрдүк үөрэх иннинээҕи үөрэх института, Кызыллааҕы педогогическай колледж, тоҕус араас факультет, түөрт уон биир кафедра, түмэл комплекса, Ботаническай сад, ааҕар саалалаах билим бибилэтиэкэтэ, информационнай-аналитическай киин, Доруобуйа киинэ, харбыыс бассыайын, успуорт саалалара, о.д.а.","В структуре университета есть Кызылский педагогический институт, Институт профессиональной переподготовки и повышения квалификации кадров и Институт довузовского образования. Также в состав вуза входят Кызылский педагогический колледж, девять факультетов, сорок одна кафедра, музейный комплекс, Ботанический сад, научная библиотека с восемью читальными залами, информационно-аналитический центр, Центр здоровья, физкультурно-оздоровительный комплекс с плавательным бассейном, семь спортивных залов, спортивно-оздоровительный лагерь и другие учебные, научные и вспомогательные службы.",48,62,437,583,1.2916666666666667,1.334096109839817
Ректордар,Ректоры,1,1,9,7,1.0,0.7777777777777778
"Тува судаарыстыбаннай университетын бастакы ректорынан 1995 сыллаахха математика билим хандьыдаата, дассыан, Арассыыйа үтүөлээх учуутала Бузур-оол Орлан Базырович анаммыта.","Первым ректором Тувинского государственного университета в 1995 году был назначен Бузур-оол Орлан Базырович, кандидат математических наук, доцент, заслуженный учитель России.",18,20,172,174,1.1111111111111112,1.0116279069767442
"1999-2009 сыллардаахха ТувГУ ректорынан биология билимин дуоктара, бэрэпиэссэр Дубровскай Николай Григорьевич үлэлээбитэ.","С 1999 по 2009 годы ректором ТувГУ работал Дубровский Николай Григорьевич, доктор биологических наук, профессор",12,15,121,111,1.25,0.9173553719008265
"Начын Сергеевич Куулар — 1995 сыллаахха бэс ыйын 9 күнүгэр Тыва Өрөспүүбүлүкэтигэр Кызыл куоракка төрөөбүтэ. Арассыыйа тустууга, Европа чөмпүйэнээттэрин призера.","Начын Сергеевич Куулар (р.9 июня 1995) — российский борец вольного стиля, призёр чемпионатов Европы.",20,14,161,100,0.7,0.6211180124223602
Биографията,Биография,1,1,11,9,1.0,0.8181818181818182
1995 сыллаахха Тываҕа Кылыз куоракка төрөөбүтэ.,Родился в 1995 году.,6,4,47,20,0.6666666666666666,0.425531914893617
2015 сыллаахха юниордарга Европа чөмпүйүөнэ буолбута.,В 2015 году стал чемпионом Европы среди юниоров.,6,8,53,48,1.3333333333333333,0.9056603773584906
"2016, 2017 уонна 2018 сыллаахха байыаннай сулууспалаахтар ортолоругар аан дойду чөмпүйэнээтин кыайбыта.","В 2016, 2017 и 2018 годах становился победителем чемпионата мира среди военнослужащих.",12,12,103,86,1.0,0.8349514563106796
2019 сыллаахха Европа чөмпүйэнээтигэр боруонса мэтээли ылбыта.,В 2019 году стал бронзовым призёром чемпионата Европы.,7,8,62,54,1.1428571428571428,0.8709677419354839
Сигэлэр,Ссылки,1,1,7,6,1.0,0.8571428571428571
"Куулар Дондук; 1888—1932) — тыва судаарыстыбаннай уонна бэлитиичэскэй диэйэтэлэ, Тыва Норуодунай Өрөспүүбүлүкэтин Аччыгый Хуралын Бүрүсүдьүүмүн бэрэссэдээтэлэ.","Куулар Дондук; 1888—1932) — тувинский государственный и политический деятель, председатель Президиума Малого Хурала Тувинской Народной Республики.",16,16,159,146,1.0,0.9182389937106918
Литэрэтиирэ,Литература,1,1,11,10,1.0,0.9090909090909091
Биографията,Биография,1,1,11,9,1.0,0.8181818181818182
Шеми (билигин Тыва Дзун-Хемчикскэй кожуунун Шеми сэлиэнньэтэ) түөлбэтигэр олорбут орто-сэниэ арат уола.,Сын зажиточного арата из местности Шеми (ныне село Шеми Дзун-Хемчикского кожууна Тывы).,12,12,103,87,1.0,0.8446601941747572
